position_mm,Al,Si,Cl,Ca,Sc,Ti,Mn,Fe,Cu,As,Se,Sr,Y,Cd,Sb
443.2,316,1003,1745,4265870,2462,650,3021,424,4381,1443,1796,1189,385,2142,3822
443.4,364,937,1613,4325419,2767,511,3298,347,4680,1537,1864,1180,384,2211,4787
443.6,484,798,1683,4255531,2105,848,2672,449,4479,1530,2176,1133,421,2057,5698
443.8,389,810,1825,4289099,1656,934,2451,355,4449,1297,1951,1253,329,2235,5212
444.0,356,836,1633,4264476,1109,724,2292,335,4625,1399,1957,1363,364,2175,6428
444.2,421,854,1708,4247885,1635,657,2135,315,4545,1579,1949,1226,318,2276,5318
444.4,373,735,1488,4210300,839,605,2289,404,4557,1612,2138,1000,397,2129,4934
444.6,277,802,1445,4171388,955,570,2360,352,4529,1680,1909,1185,454,2041,4123
444.8,353,794,1680,4292830,1543,451,1919,223,4261,1745,1892,1218,301,2209,6535
445.0,414,793,1724,4319995,1045,633,2281,334,4416,1568,1725,1219,321,2178,5683
445.2,448,824,1896,4336611,2849,427,1901,504,4377,1612,1450,1269,327,2202,6087
445.4,278,704,2129,4337107,1483,605,1627,418,4535,1251,1350,1281,376,2220,6103
445.6,320,825,2082,4347433,2784,596,1594,589,4504,1575,1769,1182,307,2109,5038
445.8,400,940,2085,4281818,2746,645,2276,675,4437,1415,1732,1210,380,2309,6658
446.0,408,758,1899,4309476,3115,427,2092,594,4594,2000,1603,1264,325,2050,6782
446.2,387,731,1992,4285964,3369,315,2257,489,4595,1800,1579,1238,290,2172,5758
446.4,360,820,1976,4315175,2797,464,1526,377,4545,1760,1617,1190,279,2062,5213
446.6,321,672,1884,4254305,1623,650,1725,347,4298,1429,1625,1125,380,2170,5323
446.8,346,685,1751,4224499,2534,560,1872,284,4626,1752,1786,1279,432,2157,4962
447.0,492,835,1464,4267767,2872,539,2259,197,4632,1818,1981,1204,347,2020,4412
447.2,352,698,1266,4166489,1505,604,2664,247,4558,1617,1726,1005,390,2097,6234
447.4,373,636,1271,4259735,2140,601,2182,215,4752,1801,1701,1060,441,2204,6422
447.6,372,711,1484,4247860,1714,799,2052,319,4785,1780,1637,1031,331,2215,7674
447.8,327,638,1289,4135825,2085,719,1783,242,4817,1246,1327,1070,260,1944,5738
448.0,405,664,1335,4085860,1995,575,1584,143,4744,1204,1752,1043,236,2160,6544
448.2,321,452,1062,4208757,999,641,1723,54,4797,1580,1662,1288,388,1903,6416
448.4,461,846,1215,4320580,2823,618,2807,183,4815,1493,1542,1136,367,2295,7494
448.6,372,733,1380,4374731,2850,700,3080,215,4568,1724,1254,1126,424,2261,6034
448.8,313,773,1242,4340739,2753,695,2577,223,4400,1353,1076,1294,391,2127,4385
449.0,306,641,1252,4376054,3560,566,2314,357,4309,1528,1154,1199,398,2198,6308
449.2,367,800,1350,4287452,3298,454,2441,459,4495,1513,1487,1198,268,2115,5605
449.4,339,819,1304,4295124,2945,682,2151,357,4571,1673,1529,1203,389,2121,4254
449.6,440,829,1439,4372745,2512,624,1782,371,4830,1582,1603,1146,305,2136,5503
449.8,397,886,1538,4294358,1783,852,1225,766,4727,1763,1437,1034,280,2137,6854
450.0,408,860,1367,4218696,2489,874,1115,726,4681,1448,1907,1255,477,2198,3535
450.2,351,845,1232,4183264,3193,681,1353,836,4511,1537,1835,1319,440,2209,3471
450.4,459,927,1293,4219300,1714,824,1704,1157,4313,1770,1722,1201,289,2093,4623
450.6,392,857,1103,4155717,2617,550,1535,825,4575,1341,1700,1096,528,2150,4924
450.8,376,972,968,4118824,1817,516,1452,595,4523,800,1804,1028,318,2074,6158
451.0,345,866,921,4104977,1713,445,1621,494,4719,860,1829,1200,258,2012,5731
451.2,404,909,1033,4184149,1352,417,1387,562,4633,1207,1984,1152,379,2241,5446
451.4,369,899,883,4124854,1933,396,1799,539,4814,1187,1858,1091,303,1907,3817
451.6,348,886,1018,4146373,2905,273,2140,581,4684,1134,1703,952,482,2140,2947
451.8,344,892,1000,4183005,2779,396,1766,885,4801,1200,1632,1032,360,2300,4274
452.0,404,805,853,4232803,2223,681,1895,897,4717,1309,1800,1268,440,2120,5760
452.2,395,970,939,4227451,1991,420,2210,431,4549,1184,1524,1042,408,2135,4845
452.4,341,961,753,4277783,2854,344,2611,560,4744,1465,1784,995,333,2042,4944
452.6,440,958,890,4314483,2460,382,2054,409,4619,1000,1564,1182,342,2165,5222
452.8,394,976,981,4326880,2697,441,1481,557,4541,1337,1361,1119,326,2243,5127
453.0,367,908,963,4387206,1276,667,1597,866,4485,1166,1481,1297,406,2225,4184
453.2,369,1058,1063,4284382,1741,683,2107,644,4262,713,1388,1343,463,2074,4302
453.4,401,922,1004,4286891,2087,1493,2352,772,4453,843,1485,1114,311,2215,4905
453.6,323,1087,1018,4257648,1330,1024,2853,745,4365,1021,1580,1024,435,2210,4883
453.8,315,919,962,4275504,644,861,2537,657,4332,680,1423,1084,356,2008,4567
454.0,289,1074,1140,4014785,1338,759,2038,870,4116,134,1428,829,128,1890,3780
454.2,353,916,846,4155064,295,648,1770,625,4037,577,1442,894,223,1910,2355
454.4,406,867,885,4374886,507,348,2560,375,4214,542,1444,960,429,2107,5160
454.6,440,833,877,4360478,1215,572,3481,558,4220,1166,1614,1083,527,2129,5718
454.8,413,867,993,4367680,2030,422,3708,526,4203,1148,1355,1010,513,2272,4322
455.0,383,642,945,4303128,2017,0,2667,37,4057,1020,1578,915,623,2128,6133
455.2,359,554,750,4298553,1326,84,2033,0,4185,1113,1544,879,482,2153,4944
455.4,270,540,1042,4417406,1801,139,3117,4,4167,1038,1514,858,504,2197,6074
455.6,379,591,971,4375399,396,224,3664,0,4231,1322,1358,942,407,2117,5651
455.8,301,687,1251,4364088,1742,208,2767,0,4351,785,1438,941,343,2149,6115
456.0,301,695,1301,4253748,1044,582,2182,20,4245,718,1443,920,332,2046,4903
456.2,353,716,1395,4252407,1999,637,2288,0,4284,1158,1775,1129,426,2168,4491
456.4,377,526,1313,4295689,569,469,2336,0,4246,1263,1770,1273,345,2096,5308
456.6,374,669,1336,4343923,566,129,2129,74,4443,1501,1663,1389,445,2166,4764
456.8,455,664,1320,4348125,1822,0,1983,32,4442,1374,1538,1165,200,2214,4757
457.0,318,570,1489,4383519,1148,304,2302,90,4855,1348,1843,1207,285,2117,4547
457.2,390,693,1536,4226247,1304,721,1501,138,4815,1159,1761,1109,424,2168,4600
457.4,418,668,1779,4225757,1738,602,2018,138,4808,1133,1712,1326,356,2156,5628
457.6,295,647,1831,4318869,1840,367,2250,15,4865,1269,1722,1114,332,2046,6279
457.8,330,703,1756,4259879,1908,322,2105,79,4887,1597,1768,1216,555,2395,5613
458.0,359,554,1652,4293784,2052,97,2269,0,4842,1406,1693,1007,611,2209,4648
458.2,292,580,1677,4284180,1536,204,2387,0,4967,1514,1853,1005,381,2134,4876
458.4,436,644,1717,4232908,1468,310,3146,64,4971,1158,1679,953,239,2134,4275
458.6,252,562,1846,4136947,1479,221,2888,119,5096,1819,1437,978,393,1990,6315
458.8,332,549,1737,4199360,929,344,1966,65,4929,1692,1571,1093,355,2123,4823
459.0,387,567,1802,4191776,1491,295,2068,0,4780,1871,1485,1254,355,2211,5433
459.2,366,471,1872,4278965,131,247,2278,0,5173,1609,1537,1333,332,2252,4227
459.4,283,583,1813,4243692,1014,167,2978,0,5244,1810,1567,1103,268,2220,4422
459.6,446,659,1884,4343550,1249,296,3153,0,5124,1901,1384,1072,415,2260,4013
459.8,296,627,1794,4280512,2982,7,3508,0,4809,1114,1221,1236,469,2168,2828
460.0,294,703,1828,4360500,1963,187,3113,433,4678,1408,1395,965,455,2169,4416
460.2,364,677,1802,4416646,2457,58,2389,60,4740,1690,1633,942,388,2067,5105
460.4,463,755,1900,4332766,2401,68,2400,0,4316,1335,1688,955,360,2220,3537
460.6,433,687,1858,4362236,1034,527,2474,0,4285,1296,1662,1067,263,2272,3849
460.8,360,755,1885,4285615,1853,542,2891,0,4480,1543,1562,1085,213,2141,5091
461.0,273,586,1966,4259275,2004,375,2221,0,4574,1458,1452,1149,352,2026,6152
461.2,279,561,1766,4300493,2891,213,1391,34,4576,1550,1652,1276,408,2188,3323
461.4,372,667,1718,4263641,1963,179,1469,0,4726,1270,1859,1009,281,2145,4307
461.6,342,514,1763,4311881,2879,109,2047,0,4745,1242,1827,1013,427,2266,3246
461.8,381,730,1719,4313902,2010,204,1343,80,4668,1095,1601,1223,389,2199,3010
462.0,297,605,1894,4340891,3541,169,967,0,4595,1461,1620,1359,430,2208,3446
462.2,351,649,1876,4308420,1837,451,410,178,4643,1901,1912,1140,292,2128,4204
462.4,368,714,1936,4282189,2498,600,884,162,4560,1615,2108,1259,404,2235,3056
462.6,387,544,1796,4270850,2649,432,1666,112,4736,1250,1848,1307,418,2163,2522
462.8,303,534,1278,4259227,2102,232,1822,0,4710,999,1736,1215,382,2110,2924
463.0,381,540,1257,4282767,2697,120,2089,20,4629,1481,1827,1239,290,2084,2320
463.2,359,561,1302,4319773,2612,95,2488,0,4423,1332,1961,1284,557,2150,2793
463.4,293,575,1375,4279004,2537,142,2746,8,4576,927,2001,990,354,2186,2494
463.6,298,660,1347,4236807,3428,137,1854,111,4585,1031,2059,953,406,2268,5128
463.8,380,586,1349,4208983,2617,74,946,52,4441,977,2109,1142,349,2118,3596
464.0,416,579,1151,4281729,2771,0,931,44,4539,1270,2019,1202,289,2172,3574
464.2,288,532,984,4239174,2870,19,1687,128,4648,1570,1903,1148,344,2219,2246
464.4,347,540,1121,4266072,2461,0,1803,0,4745,1490,1910,933,274,2016,3883
464.6,361,485,1028,4217797,3378,0,1902,0,4652,1276,1792,1163,395,2198,2236
464.8,322,612,1108,4285156,2106,66,1685,146,4590,1277,1812,1392,525,2101,5090
465.0,322,599,1071,4334546,2346,137,1393,255,4646,953,1488,1236,409,2105,4039
465.2,291,573,1208,4333872,2634,240,1452,391,4672,1138,1740,1061,477,2192,2895
465.4,337,756,1343,4392619,2314,334,1960,243,4382,1006,1404,1211,188,2302,4066
465.6,364,695,1542,4322023,2462,367,1654,162,4358,847,1416,1276,679,2386,2957
465.8,414,663,1466,4387486,1710,662,1604,249,4450,767,1528,1121,214,2198,4230
466.0,487,584,1110,4284917,2042,496,1795,176,4559,1015,1647,1200,185,2071,3282
466.2,390,560,1005,4276627,2134,259,1352,148,4505,718,1654,1089,163,2082,3896
466.4,408,639,1193,4236495,2800,184,1633,86,4432,1101,1708,1124,299,2176,3883
466.6,317,670,1173,4237661,2740,273,1573,51,4431,1253,1830,1209,218,2155,4620
466.8,425,685,1218,4243026,2555,182,1909,18,4624,1683,1578,1238,379,2128,4567
467.0,310,574,1013,4267286,2923,238,1090,139,4795,1601,1657,1316,524,2268,4265
467.2,316,581,911,4212723,1722,447,1430,180,4754,1362,1666,1303,384,2124,5533
467.4,387,685,795,4208858,1870,460,1374,234,4972,1357,1900,1190,528,2264,4206
467.6,333,710,911,4285196,3307,513,1680,220,4925,1192,1905,1268,347,2165,3991
467.8,485,694,1318,4193498,2920,1385,2126,440,4883,1196,1648,1137,311,2066,4282
468.0,320,834,1356,4228475,2272,1320,1752,427,5213,1624,1625,1309,533,2087,2828
468.2,312,809,1206,4124248,1512,833,1807,390,4573,1495,1800,1054,455,1995,4297
468.4,341,854,827,4121141,2088,410,1720,445,4755,1381,1788,1188,352,2099,4883
468.6,381,915,856,4268052,1785,383,1757,710,4724,1451,1963,1198,304,2065,4333
468.8,357,958,580,4297772,374,452,1659,592,4758,1288,1759,1260,271,2011,5955
469.0,287,882,632,4282752,900,439,1629,388,4549,1338,1695,1158,315,2174,5861
469.2,267,879,534,4327533,2115,256,1510,627,4829,1557,1504,1187,333,2139,3112
469.4,400,867,576,4225226,1890,330,967,542,4368,1052,1617,1057,345,2073,2533
469.6,308,818,699,4259623,2727,391,705,658,4282,669,1577,1011,269,2123,3524
469.8,292,780,709,4277740,3016,304,1787,357,4473,1055,1682,1099,477,2012,3290
470.0,381,774,784,4218848,2061,652,1806,462,4685,645,1876,1311,307,2047,4208
470.2,324,692,841,4159489,2098,613,1674,290,4614,714,1667,1082,423,2010,4274
470.4,377,660,682,4329309,1433,271,1478,168,4912,1257,1889,1110,470,2230,3862
470.6,361,702,716,4240674,1635,323,1546,104,4609,1506,1614,1322,414,2103,4350
470.8,314,523,533,4352912,2247,442,1204,229,4720,1324,1708,1422,395,2262,4027
471.0,308,545,584,4385361,2024,212,1725,107,4663,1158,1388,1224,380,2219,3475
471.2,332,707,708,4216804,1552,598,1757,384,4335,872,1355,1250,253,2099,3386
471.4,358,781,944,4344250,1989,728,1645,288,4552,1365,1827,1149,343,2186,4208
471.6,391,673,1066,4261629,2693,1100,1487,160,4555,1498,2038,1271,405,2139,2720
471.8,264,652,1059,4267355,2981,1377,1734,147,4547,1084,1750,1311,195,2144,3940
472.0,302,487,829,4225824,2037,700,1585,128,4681,985,1832,1327,301,2015,3478
472.2,353,629,756,4122102,1754,199,1998,52,4476,1060,1804,1170,386,1908,2799
472.4,340,560,621,4184838,2777,120,1810,170,4553,994,1999,1101,306,2167,3291
472.6,412,569,672,4121276,2801,28,1598,61,4471,700,1669,1066,333,2075,2309
472.8,283,557,552,4104859,1192,148,2137,29,4561,1193,1784,1179,396,1956,4991
473.0,368,598,803,4153890,2649,122,1684,83,4551,880,1649,1198,211,2196,4341
473.2,352,626,852,4145573,1352,168,1647,116,4358,673,1650,1122,356,2093,4708
473.4,379,580,813,4134475,1697,99,1666,140,4163,861,1833,1155,277,2040,3982
473.6,373,637,836,4250726,2575,396,1503,260,4256,1176,1970,1241,212,2068,3655
473.8,389,696,898,4240458,1892,519,1596,393,4596,801,1899,1141,282,2092,3021
474.0,311,632,889,4253811,1589,202,1817,20,4424,999,2032,1240,321,2053,4413
474.2,431,578,967,4284884,2017,339,1779,48,4823,1136,1751,1263,315,2153,4086
474.4,364,607,1080,4198782,2320,951,1602,94,4517,1160,2009,1156,618,2177,3241
474.6,411,694,1158,4125250,2248,663,1617,112,4523,1181,2217,1046,501,2029,3780
474.8,408,575,993,4264251,1934,308,1703,26,4916,1389,1966,1250,177,2156,4641
475.0,327,550,1061,4135194,1806,165,1385,8,4625,1287,1946,1077,394,2099,3918
475.2,292,635,1039,4139437,2043,119,1287,160,4682,1058,1837,928,316,2108,3476
475.4,307,562,950,4211574,2769,157,1516,177,4819,795,1969,1066,399,2033,3277
475.6,313,673,1082,4209376,2932,125,1319,151,4696,1225,1872,974,313,2273,4842
475.8,394,636,1095,4225634,1785,312,1578,66,4979,1105,2069,1131,303,2229,3560
476.0,382,631,1111,4203370,3548,378,1577,146,4660,1079,2050,1396,512,2152,2714
476.2,307,710,945,4138727,2595,270,1334,246,4715,739,1794,1002,287,2063,4148
476.4,454,799,1038,4141711,2287,75,1542,261,4359,1088,1823,1201,203,1987,3230
476.6,312,851,1123,4208552,1894,39,2123,353,4374,1207,1726,1123,221,2007,4047
476.8,348,927,1370,4268654,1883,260,1845,530,4548,1547,1960,1217,243,2063,3588
477.0,373,924,1453,4324170,2837,400,1911,476,4457,1130,1842,1262,407,1963,2884
477.2,362,978,1371,4360901,1616,766,1496,451,5003,996,1694,1283,158,2265,2985
477.4,416,944,1486,4291070,2545,442,1729,290,4540,1319,1876,1185,513,2122,2539
477.6,325,798,1215,4337567,2438,396,2069,342,4738,1410,1696,1082,436,2130,4305
477.8,350,842,1389,4240429,3573,483,1433,521,4532,644,1857,1104,300,2134,1224
478.0,356,804,1489,4193735,1967,506,1615,315,4580,753,1819,1011,441,2023,3398
478.2,327,906,1511,4216805,1542,665,2014,266,4524,1063,1846,1116,276,2057,3670
478.4,332,816,1542,4313246,1597,738,1475,331,4546,1010,1899,1291,342,2226,3872
478.6,309,651,1700,4171455,1857,535,1498,167,4504,1255,1524,1176,365,2171,2765
478.8,340,538,1159,4112370,1596,76,1192,98,4580,976,1925,1165,332,2216,2805
479.0,390,576,1189,4117436,2450,0,1528,9,4310,984,1942,1348,486,2106,2288
479.2,296,510,999,4090145,1805,188,1954,0,4421,732,1902,917,266,2101,2770
479.4,308,635,1206,4090205,1303,88,1295,48,4422,598,1896,1088,295,2112,3451
479.6,291,557,1242,4116876,1281,45,2076,70,4495,1068,1653,1004,466,2114,3520
479.8,312,436,1210,4260004,1578,0,1691,54,4583,603,1566,1173,391,1960,3985
480.0,320,563,1279,4269148,1716,314,1872,54,4717,1343,1675,1219,438,2141,4210
480.2,374,592,1339,4295740,2546,488,2057,67,4630,927,1565,1179,458,2128,3161
480.4,354,630,1465,4339741,1402,214,2185,0,4497,687,1683,1183,426,2231,2039
480.6,358,593,1498,4310207,1713,198,1436,0,4617,632,1629,980,323,2201,2513
480.8,387,614,1521,4269513,2333,236,1233,73,4883,1254,1998,1148,269,2239,3160
481.0,293,589,1583,4275917,2206,251,991,24,4811,1128,1645,1202,343,2127,3574
481.2,436,569,1523,4123154,2266,263,1182,83,4509,652,1482,928,333,2169,4418
481.4,447,674,1596,4072476,2334,378,1334,79,4679,768,1805,1013,101,2057,3038
481.6,368,728,1507,4148170,2517,240,1420,189,4886,716,1696,1002,237,1897,2786
481.8,392,648,1660,4081614,2234,259,2024,163,4830,871,1933,935,279,2052,4328
482.0,406,680,1386,4091699,1908,238,2691,0,5026,1284,1894,884,330,2084,1923
482.2,396,616,1276,4117316,1779,143,3084,0,5212,1114,2080,1032,380,2075,3902
482.4,315,650,1136,4197085,1610,41,2356,0,5102,1555,2012,932,363,2154,2023
482.6,360,483,1102,4197602,1916,16,1471,93,5167,1352,1908,1090,556,2186,4037
482.8,356,773,1110,4176146,1788,272,1641,92,4820,1410,1865,1204,586,2106,2435
483.0,438,626,1097,4212684,628,127,1755,68,4707,1146,1864,1068,516,2064,3093
483.2,353,680,1140,4180194,991,371,2104,0,4650,1388,2002,1085,552,1998,4175
483.4,432,757,1250,4106176,2064,2078,1941,112,4811,1172,1893,917,495,2020,4890
483.6,350,797,1162,4220355,1520,2663,2231,50,4972,1439,1880,1170,215,2067,3060
483.8,408,717,825,4219518,339,697,2179,10,4759,1312,1903,1133,426,2007,5122
484.0,385,636,718,4185403,1737,190,2290,63,4506,845,1764,1235,140,2063,5546
484.2,322,638,804,4207410,2224,219,1792,120,4594,712,1491,1096,278,1990,4257
484.4,378,635,952,4308516,1201,412,1636,337,4729,936,1689,1160,226,1917,4176
484.6,388,870,924,4237584,2156,480,2512,197,4364,1079,1728,1078,356,2050,4303
484.8,319,681,853,4247245,1691,491,1874,74,4603,1289,1715,1196,320,2237,4153
485.0,422,626,703,4276555,2195,196,2053,29,4820,1223,1865,1274,496,2134,4552
485.2,402,679,658,4237044,1436,368,1908,81,4675,983,1694,990,277,2146,2823
485.4,278,540,519,4160582,2134,353,1984,0,4485,1038,1904,1078,321,2078,3580
485.6,342,633,584,4130120,2608,324,2077,0,4570,1207,1982,1083,380,2138,3656
485.8,316,632,616,4194505,1399,319,1811,43,4810,1126,1818,1197,412,2209,4740
486.0,366,750,707,4124182,1908,199,1929,114,4471,1238,1831,1146,370,2025,3826
486.2,366,665,691,4086927,2792,426,1206,382,4671,965,1862,1078,608,2102,4845
486.4,266,625,452,4217124,2501,766,1542,114,4799,1094,1968,1066,362,2075,4513
486.6,302,680,552,4164470,1504,508,1073,95,4579,1094,1527,1055,429,2173,3834
486.8,318,634,550,4191782,2306,176,1802,66,4824,1245,2204,1172,285,2097,4455
487.0,361,677,496,4222558,1985,116,1911,32,4475,920,1888,1293,478,2136,4078
487.20000000000005,391,801,411,4243661,2930,121,1764,190,4311,1261,1813,1325,457,1941,5125
487.4,340,771,638,4286941,1313,454,1854,233,4488,1271,1611,1116,245,2113,3879
487.6,360,725,603,4130205,1967,178,1734,101,4226,866,1494,1233,425,2163,3056
487.79999999999995,290,753,561,4249106,2248,168,1651,140,4670,1262,1805,1208,348,2122,3470
488.0,350,690,636,4274306,1422,226,1502,96,4374,1297,1926,1241,268,2040,2659
488.20000000000005,345,598,678,4187721,1772,319,1820,34,4308,1256,1819,1299,389,1936,4194
488.4,383,651,630,4181765,1933,440,2100,44,4402,1189,1989,1221,266,2003,4891
488.6,314,676,687,4276472,2172,247,1850,132,4526,985,1672,1308,257,2032,4031
488.79999999999995,472,677,752,4266527,1003,325,1521,44,4678,1239,1820,1488,433,2085,4165
489.0,354,631,631,4089824,1876,164,1393,57,4631,1191,2008,1241,481,1960,3384
489.20000000000005,325,635,700,4225009,1790,204,1714,30,4775,1361,2139,1258,316,2044,3780
489.4,372,562,601,4149272,2202,80,1472,21,4681,1294,1990,1246,254,1948,3481
489.6,381,636,528,4206333,2508,0,1324,62,4672,1115,2011,1181,426,2229,3902
489.79999999999995,403,754,741,4247664,1558,124,1325,102,4730,1370,1941,1393,377,2183,3555
490.0,311,582,633,4198545,1603,96,1290,23,4567,1191,1770,1340,277,2006,3408
490.20000000000005,355,603,521,4244317,2103,0,1870,71,4741,1361,1733,1203,361,2094,4174
490.4,396,619,626,4206839,2642,0,1462,0,4840,1107,1740,1388,230,2032,3962
490.6,356,570,623,4182778,1350,0,1769,33,4580,729,1562,1058,236,2221,3603
490.79999999999995,329,609,631,4263909,1655,116,2219,65,4481,1386,2019,1409,250,2182,2792
491.0,312,535,648,4168862,1814,119,1812,36,4419,599,1712,1215,375,2037,3289
491.20000000000005,370,792,647,4185568,2366,243,1907,0,4562,1065,1983,1205,245,2232,3753
491.4,282,755,614,4188231,1182,297,1911,4,4610,1173,1779,1255,295,2209,3935
491.6,376,710,627,4233460,2346,40,1972,39,4652,1108,1833,1275,342,1987,4409
491.79999999999995,383,665,688,4158414,2247,66,1807,0,4800,952,1808,1208,208,2093,5447
492.0,312,635,508,4170550,2091,73,1715,0,4577,1176,1595,1117,269,2081,4647
492.20000000000005,468,747,673,4232542,1283,121,1666,0,4527,1347,1663,1379,355,2075,4919
492.4,345,599,654,4191007,1580,115,2143,0,4668,1224,1966,1508,388,2093,5035
492.6,379,580,535,4238129,1531,67,1746,12,4696,1240,1894,1149,382,2209,3335
492.79999999999995,324,579,627,4253205,2034,37,1516,10,4634,1159,1654,1299,378,2142,3695
493.0,387,646,715,4212192,1887,151,1720,0,4534,1040,1696,1349,298,2085,5528
493.20000000000005,311,521,491,4234291,918,153,1242,171,4840,939,1899,1196,449,2131,4209
493.4,399,652,656,4145500,1641,28,1662,47,4721,1056,1849,1188,478,2080,4862
493.6,350,612,564,4281272,1306,71,1277,189,4548,1220,1964,1337,385,2044,5291
493.79999999999995,297,616,644,4201537,1627,0,1596,0,4496,1311,1940,1100,340,2193,4932
494.0,362,611,560,4225258,1428,68,1501,135,4465,1011,1737,1238,279,2093,5164
494.20000000000005,310,546,624,4261135,1232,243,2114,60,4451,925,1457,1553,328,2069,4758
494.4,338,526,625,4175816,1075,193,1439,0,4387,810,1849,1439,305,2082,6148
494.6,357,535,653,4146615,1990,0,1431,0,4516,925,1660,1422,321,2130,5627
494.79999999999995,313,640,652,4228724,1112,22,1554,27,4478,1136,1639,1430,375,2004,3523
495.0,368,751,662,4194961,1356,0,2206,0,4220,451,1754,1216,218,1938,5230
495.20000000000005,330,606,733,4148247,1563,23,2063,0,4313,732,1614,1120,218,1939,5502
495.4,383,718,825,4065031,1567,116,1559,84,4353,247,1522,1081,166,2063,4670
495.6,385,773,842,4123169,899,351,1548,21,4210,200,1615,1305,174,2126,5353
